,# favorite of tweet,# followers,# following,# of hastags,# of mentions,# retweets of tweet,account creation date,in reply to,location,name,number of account tweets,phrase,race,screen name,time,tweet,user id
2614,55,5733,6008,0,0,25,Wed Aug 24 11:09:46 +0000 2016,,United States,Catholic Queen 👑,1952,coon are,black,Alyssa_C_Coon,Thu Sep 21 00:06:52 +0000 2017,For those who say we are not to judge...... https://t.co/l6S1N5xUlG,768404931078479872
2615,1,148,488,0,2,0,Sun Feb 14 07:57:02 +0000 2016,2887988203.0,Texas,KxLxB,8499,coon are,black,KxLxB3,Wed Sep 20 23:29:31 +0000 2017,"@youngblackcon @_ThatGuyT Gahhh, go be a coon somewhere else Patty. Only pure Anti-black sentiments are welcome here. 😉",4905575244
2616,19,4,23,0,1,1,Mon Jun 19 03:36:00 +0000 2017,2728599772.0,"Saint Louis, MO",Bryant S.,57,coon are,black,RedBlackGreen92,Wed Sep 20 22:37:55 +0000 2017,@haynesworthiii That's what your coon ass get. Why date outside of race when there are millions of beautiful black women available.,876644709896118272
2617,5,180,12,0,0,3,Thu Jan 26 01:26:34 +0000 2017,,"Mackinaw, IL",Dee-Mack High School,371,coon are,black,DCM_Chiefs,Wed Sep 20 20:42:48 +0000 2017,The Dee-Mack student council is in need of pumpkins for Homecoming. Please see Mrs. Coon or Mrs. Daily if you are interested in helping out.,824428282749784066
2618,0,144,166,0,1,0,Wed Nov 18 02:00:06 +0000 2009,2908170952.0,"San Francisco, CA",Kvetch22,9489,coon are,black,HeidiNPlainSite,Wed Sep 20 19:35:56 +0000 2017,"@DiamondandSilk How desperate are you 2 for attention, that you'd straight up coon for Trump? Your Black brothers &amp;… https://t.co/woRIW4sxiw",90776046
2619,14,1140,1212,0,1,2,Sun Aug 28 12:34:42 +0000 2011,,"Phoenix, AZ",Dwight Lavender,2917,coon are,black,DwightLav06,Wed Sep 20 19:03:01 +0000 2017,"Taking a moment with our @Sprint team in Coon Rapids, MN. Manager Scott and team are doin big things. Stop by for y… https://t.co/laa7HVjB6U",363633120
2620,0,721,264,0,0,0,Thu Sep 03 15:03:07 +0000 2015,,Chicaglo,j v d e d r v g o n,40680,coon are,black,shebeenfly_,Wed Sep 20 18:50:45 +0000 2017,Yo coon levels are stupid high today. What's going on rn? https://t.co/GULWwbHtl3,3535072937
2621,0,5,61,0,2,0,Sun Jan 15 20:04:29 +0000 2017,91446314.0,"Flat Rock, NC",Allum,63,coon are,black,Loonie_Coon,Wed Sep 20 17:22:24 +0000 2017,@ScruffKerfluff @Weaselgrease Those are adorable ♡,820723347130445824
2622,0,283,659,0,1,0,Fri Nov 18 16:37:33 +0000 2016,14807214.0,"Washington, DC",Simon Coon,3077,coon are,black,simon_coon,Wed Sep 20 13:49:15 +0000 2017,@HoodyRVA what are the odds this person went to VCU?,799652774761922560
2623,2,12,52,0,4,1,Wed Aug 16 12:57:03 +0000 2017,468150014.0,"Philadelphia, PA",Sayyed Vincent,163,coon are,black,SayyedVicious,Wed Sep 20 13:40:22 +0000 2017,@AbouFoelaan @Shadeed_M76 @iMasikah @OttomanLad Black ppl have always been the most tolerant race while others stom… https://t.co/NOyfWjhUYt,897804395999629312
2624,6,12,52,0,4,1,Wed Aug 16 12:57:03 +0000 2017,468150014.0,"Philadelphia, PA",Sayyed Vincent,163,coon are,black,SayyedVicious,Wed Sep 20 13:29:21 +0000 2017,@AbouFoelaan @Shadeed_M76 @iMasikah @OttomanLad If you are black then you are blind or a coon. But if you are not b… https://t.co/7uGdTpTzCh,897804395999629312
2625,1,444,316,0,0,1,Mon Mar 20 17:37:59 +0000 2017,,"Toronto, Ontario",So Says Syd,5683,coon are,black,syddfwy,Wed Sep 20 13:20:55 +0000 2017,According to Twitter if you are mixed and your mom is white you're on your coon shit....,843879303549014017
2626,3,4062,4065,0,7,0,Fri Oct 12 03:30:25 +0000 2012,44150150.0,Oregon,Gary Benny,20800,coon are,black,grbenny,Wed Sep 20 12:43:02 +0000 2017,@muz4now @Fairlyodd45 @Lukes_pick @dekebridges @coon_doggie @kazsguitarblues @spitzbergen81 @donkennedylv… https://t.co/CqAWBobgsU,874863073
2628,1,20,98,0,1,0,Tue Dec 27 06:51:47 +0000 2016,488998711.0,"Boise, ID",Micah Sulik,79,coon are,black,micah_sulik,Wed Sep 20 06:44:05 +0000 2017,"@JoeySalads Your followers are using words like ""coon"" and you don't say anything!? you needa re-evaluate what you'… https://t.co/bj28zrzjKj",813638491586183168
2630,0,17237,4838,0,0,0,Fri Aug 31 01:20:40 +0000 2012,,"Georgia, USA",GeecheeCaneGrower,140309,coon are,black,SugarCaneStalk,Wed Sep 20 04:48:28 +0000 2017,Black resources are hated when they don't want to coon..,792768558
2631,4,348,881,0,0,0,Sun Aug 14 02:32:12 +0000 2011,,"Providence, RI",clau,3235,coon are,black,cloudyoptimist,Wed Sep 20 04:46:59 +0000 2017,"""hello my name is Milo, I'm one years old, I'm a Maine Coon, and I hope you have a good night, wherever you are"" :) https://t.co/8VU397xeyI",354649450
2632,0,14,33,0,1,0,Tue Apr 20 04:30:30 +0000 2010,4857891195.0,"Somewhere, MN",Laird Lucas  Olson,300,coon are,black,oldschoolrockst,Wed Sep 20 02:24:13 +0000 2017,@OCRoofingLLC Roofing companies are overbooked in Coon Rapids area in Minnesota.,135034430
2633,1,797,660,0,2,0,Sat Jan 10 23:13:26 +0000 2009,8.149122078845215e+17,"Southeast, United States",That RA Girl 🎓🏃‍♀️,30377,coon are,black,JDRunning2PhD,Wed Sep 20 01:23:15 +0000 2017,@RunNerdGirl @BibRave So pretty. My mom has two Maine Coon cats. I swear they are part dog!,18850051
2634,0,728,493,0,0,0,Sat Jun 18 01:52:16 +0000 2011,,Brooklyn NYC,Runaway Statistic,34572,coon are,black,ForTheByrdz,Wed Sep 20 00:51:55 +0000 2017,Wow.. Even spelled coon with a K.. You are the semen Ben Carson left on Megyn Conway's sheets long ago. https://t.co/zCLSL1Znlg,319398231
2635,1,365,295,0,1,1,Sun Oct 27 23:47:44 +0000 2013,1545733728.0,"Michigan, USA",Abbigail Nelson,3066,coon are,black,triple_threat23,Tue Sep 19 23:44:41 +0000 2017,"@em_k_coon You can and you will ❤️ shutter girls are strong 💪🏼you got this, Em. You know you dont have to do it alo… https://t.co/p5a0WRdjEs",2159847264
2636,1,418,421,0,0,0,Tue Aug 22 12:43:41 +0000 2017,,"Trenton, MO",Grayson Kate Coon,241,coon are,black,coon_grayson,Tue Sep 19 22:41:03 +0000 2017,I love it and everyone you know who you are!!XOXO😏😘 https://t.co/NdaXVfPzkv,899975362150617088
2637,0,27,47,0,2,0,Fri Dec 04 12:11:50 +0000 2009,63291287.0,Michigan,Truth,119,coon are,black,proudblackfamil,Tue Sep 19 22:02:07 +0000 2017,@REALStaceyDash @chelseahandler You're not called Clayton Bigsby or a coon because you have a different ideology. Y… https://t.co/Sco5f8uXWc,94546054
2638,1,72,358,0,2,0,Sun Sep 17 11:42:07 +0000 2017,2570462726.0,United States,Shawn_HollyWood,106,coon are,black,ShawnHollyWood7,Tue Sep 19 21:09:53 +0000 2017,@Anonymous9131 @tariqnasheed They won't benefit from . They are brainwashed sheep...it's sad to say and anyone who… https://t.co/F8Y2kLGgWT,909381951399788544
2639,0,12,21,0,0,0,Fri May 29 14:57:19 +0000 2009,,"Green Bay, Wisconsin USA",ANGELA ANDERSON,296,coon are,black,TROUBLE2U,Tue Sep 19 21:08:38 +0000 2017,"Hello Minneapolis/St.Paul. I belong to a new start up networking group in Coon Rapids, Minnesota. We are in need... https://t.co/2LseEHVve9",43344260
2640,17,4833,3220,0,0,16,Fri Apr 03 01:44:59 +0000 2009,,Los Angeles,Clint Coley,168982,coon are,black,ClintColey,Tue Sep 19 21:06:15 +0000 2017,If you are a black man who cheats you are a coon and will be traded for Justin Timberlake,28473477
2641,0,140,567,0,2,0,Sat Jan 02 05:49:46 +0000 2016,18511475.0,"Murfreesboro, TN",Mike Ross,1086,coon are,black,Mikerossmusic,Tue Sep 19 20:02:10 +0000 2017,@TalibKweli @realDonaldTrump Are you a coon or what? When has the entire world apologized to African Americans for leaving us enslaved?,4694206999
2642,3,166,366,0,0,0,Thu Dec 19 06:30:33 +0000 2013,,San Francisco,Meredith Coon,2034,coon are,black,ms_coon,Tue Sep 19 18:05:23 +0000 2017,I personally believe guys who like big boobs over an ass are probably sociopathic man children who think boobs work like they do in cartoons,2232814522
2643,3,340,601,0,0,0,Sun Jul 08 17:57:06 +0000 2012,,,Connor,9385,coon are,black,coon_snacks,Tue Sep 19 17:12:49 +0000 2017,Browns are 1 point favorites at Indy this weekend 😂😂😂,630402301
2644,0,73,171,5,0,0,Wed May 20 16:17:04 +0000 2015,,"Minneapolis, MN",Lake Air Metals,193,coon are,black,LakeAirMetals,Tue Sep 19 16:16:40 +0000 2017,"We are #hiring Buyer in Coon Rapids, MN https://t.co/4iOr59IXyl #jobs #CoonRapids #Manufacturing #Operations",3221635351
2646,0,480,723,0,1,0,Sun Jan 24 18:05:16 +0000 2010,16873455.0,USA,Allegheny Paranormal,10766,coon are,black,Apritions,Tue Sep 19 14:08:16 +0000 2017,@TalbertSwan And we're so you get off calling another brother a coon you are worst then the KKK that call us that b… https://t.co/RkuhIKAEOt,108059265
2647,0,213,0,0,0,0,Tue Apr 24 19:16:33 +0000 2012,,Maine,Uncle Henry's Pets,57937,coon are,black,uh_pets,Tue Sep 19 02:46:24 +0000 2017,Taking deposits on purebred Maine Coon kittens. Parents are registered but kittens being sold w... https://t.co/LkU4lV46xp,562352310
2648,0,503,169,0,1,0,Sat Jul 11 21:03:34 +0000 2009,3792767295.0,"Schertz, TX",Fuzzy bumpkins,13814,coon are,black,drakoknight,Tue Sep 19 01:09:37 +0000 2017,@RaccoonDrew And then you'll be the saddest coon once you've realized you are them all,55929549
2649,0,27,144,0,1,0,Thu Aug 10 00:48:43 +0000 2017,118845216.0,United States,Rosalinda,791,coon are,black,Rosalin23079130,Tue Sep 19 00:15:17 +0000 2017,"@SheriffClarke Coon, who are you to even comment on this. Don't you have a white ass to bury your face in? Happy Cooning.",895446777486344192
2650,0,92,32,0,0,0,Sun Jun 27 22:05:40 +0000 2010,,"Falls Church, VA",Bonita Woods,1754,coon are,black,BonitaWoods,Mon Sep 18 23:05:02 +0000 2017,"Lord Snaggletooth and Donovan the Albino Maine Coon Cat are enjoying this lovely, sultry evening.",160332887
2651,7,1186,1123,0,9,7,Mon Jan 23 03:02:51 +0000 2012,7.42844746868138e+17,"California, USA",Gebnut,79294,coon are,black,Geb_nut,Mon Sep 18 23:02:10 +0000 2017,@UrgentCatsTampa @BIFIDA258 @ersle @laurieee2 @malicvet31 @straysneedlove @OldCatLady57 @BrendaPerrott @PeterAskin1… https://t.co/YBihLowLJd,471638455
2652,0,2895,5000,0,0,0,Tue Nov 27 23:34:12 +0000 2012,,"winnemucca, nv",Randy Durant,11749,coon are,black,DurantRandy,Mon Sep 18 22:11:21 +0000 2017,Coons are mad that they didn't do well at the Emmy's. Fact is no one watches Coon shows or movies except other Coons.,974967601
2653,5,4271,4989,0,1,0,Fri Oct 07 19:21:01 +0000 2011,8.7824760009651e+17,Fayette Alabama,Chris Snider,22434,coon are,black,ChrisSnider83,Mon Sep 18 19:16:02 +0000 2017,"@RedPillBlack Correct me if I'm wrong, but are the terms Coon and Uncle Tom not just as racist as the N word??",386712911
2654,1,1271,1127,0,1,0,Tue Jan 07 22:28:52 +0000 2014,4146389595.0,OHIO,Lo,23538,coon are,black,logan_coon,Mon Sep 18 18:46:51 +0000 2017,@MommaMissy20 You guys really are the best,2281242750
2655,0,109,90,0,2,0,Sat Nov 28 21:19:31 +0000 2009,93261407.0,United States,Ellis Jackson,5800,coon are,black,ejpseudo,Mon Sep 18 18:16:09 +0000 2017,@keithwhatever @SheriffClarke their decisions are always what lead to poor interactions w/ officers. That's unequiv… https://t.co/ZKiUxWwcSy,93261407
2656,1,9087,2249,0,0,0,Sun Aug 12 03:26:56 +0000 2012,,Missouri,Carlton L Coon Sr,2588,coon are,black,CarltonLCoonSr,Mon Sep 18 16:16:57 +0000 2017,Crawford Coon was a mentor in my life. I often called him. Some of his insights are in Questions Preachers Ask. https://t.co/B3Wlw0jfti,752379860
2657,0,22,62,0,1,0,Tue Oct 13 22:20:51 +0000 2009,,"Toronto, Ontario, Canada",Robert Moriyama,4331,coon are,black,bmoriyam,Mon Sep 18 15:25:45 +0000 2017,"Cats, ranked https://t.co/KVn6QB0TZa via @mashable
Maine Coon cats are ranked #10 out of 30, Seanan McGuire. Cause for outrage?",82207637
2658,1,71,101,0,1,0,Thu Sep 15 02:28:28 +0000 2016,7.684049310784799e+17,GLENDORA CA ,Jeffrey McQ,1797,coon are,black,MckeoughJeffrey,Mon Sep 18 14:30:48 +0000 2017,@Alyssa_C_Coon What a blessing they are,776246273544298496
2659,11,5733,6008,2,0,2,Wed Aug 24 11:09:46 +0000 2016,,United States,Catholic Queen 👑,1952,coon are,black,Alyssa_C_Coon,Mon Sep 18 14:01:31 +0000 2017,Libs are sayin' #TrumpsAWhiteSupremacist bc they always revert back to how he stands against #blackprivilege &amp; bases things off wrk/merit.,768404931078479872
2660,4,283,659,0,0,0,Fri Nov 18 16:37:33 +0000 2016,,"Washington, DC",Simon Coon,3077,coon are,black,simon_coon,Mon Sep 18 13:25:34 +0000 2017,New shirts for work have me thinking that shirt stays are a totally reasonable and good idea.,799652774761922560
2661,0,40,44,0,3,0,Fri May 01 14:11:15 +0000 2009,493257266.0,"miami,fl",patrick tyler,2987,coon are,black,patrickT07,Mon Sep 18 13:14:59 +0000 2017,@RedSpeckledPup @tariqnasheed @YouTube We don't care what u think. Most blacks that speak out against white suprema… https://t.co/gsOJVvsukx,36949706
2664,0,1016,963,0,1,0,Thu Oct 29 00:51:53 +0000 2009,267885642.0,Maryland,The Emcee,38463,coon are,black,Rome_Da_Emcee,Mon Sep 18 09:31:21 +0000 2017,@FreeTjSotomayor you are a COON a Super COON. I hope that little girl family beats your COON ass,85957666
2665,0,79,670,1,1,0,Fri Apr 17 00:14:10 +0000 2009,118845216.0,cincinnati ohio,Lisa Ross,1528,coon are,black,miababy748,Mon Sep 18 08:55:46 +0000 2017,@SheriffClarke You are a stupid ass coon do you also call Trump master.Do you know your black? or do you think you have a tan #COON,32217014
2666,0,2749,1976,0,1,0,Fri Nov 07 19:46:40 +0000 2008,118845216.0,Southern California,Detroit Red,126938,coon are,black,Just_Darrin,Mon Sep 18 05:51:06 +0000 2017,@SheriffClarke Plagiarist. Liar. Opportunist. Sellout. Coon. Grandstander. Uncle Tom.Race traitor.Buffoon. We see you and know what you are.,17237253
2667,1,1693,1976,1,0,0,Thu Aug 21 16:05:27 +0000 2008,,"Allendale, NJ",Neal Lynch,9362,coon are,black,realcinch,Mon Sep 18 03:20:50 +0000 2017,How do I know the #Emmys are rigged? Carrie Coon didn't win. https://t.co/zlZ7BrfJH0,15932935
2668,1,653,546,0,1,0,Thu Apr 02 00:57:54 +0000 2009,,"New York, USA",David,4915,coon are,black,DKimps,Mon Sep 18 02:35:02 +0000 2017,"The said ""Carrie Coon"". @timmymetzner ARE YOU ALIVE?",28242736
2669,0,598,329,0,1,1,Sun Jun 14 05:02:57 +0000 2009,47037292.0,London / NYC,Kaysen,9678,coon are,black,KaysenHarlow,Mon Sep 18 01:54:46 +0000 2017,"@JasleeneJ These stereotypes were staples in the minstrel era which moved to vaudeville, then tv+film Yet today we… https://t.co/5CsIHRqJfs",47037292
2670,0,247,911,0,0,0,Tue May 23 03:33:46 +0000 2017,,United States,Bubacarr sarge,215,coon are,black,bubacarr_sarge,Mon Sep 18 01:46:17 +0000 2017,Wtf have you done for the black community mr Clarke? I'll wait...you sir are the true definition of a coon go sit y… https://t.co/xAwQQQv9xX,866859674662051840
2671,2,646,494,1,0,0,Thu Feb 11 19:22:02 +0000 2010,,"Little Rock, AR",Rosemary Hallmark,13724,coon are,black,rohallma,Mon Sep 18 01:26:01 +0000 2017,"Honestly y'all, these #Emmys are stupid and pointless because CARRIE COON DIDNT GET NOMINATED FOR THE LEFTOVERS AND SHE SHOULDA WON IT ALL.",113438210
2672,0,3716,825,0,1,0,Mon Jul 04 21:00:37 +0000 2016,9.077592876105646e+17,"Massachusetts, USA",Holly Purr ⚜️,12717,coon are,black,LittleMaineCoon,Mon Sep 18 01:01:05 +0000 2017,"@BennysFelix You are beautiful!!! My Mommy loves black cats, even tho she doesn't have one. I'm a Maine Coon mix.",750071842690494464
2673,0,1239,684,0,0,0,Tue Jun 12 14:08:18 +0000 2012,,"Riviera Beach, FL",Vern !!,127733,coon are,black,NOCUFFIN73,Mon Sep 18 00:56:05 +0000 2017,Black ppl who quick to call ppl coon n shit are idiots,606343988
2674,1,3875,1150,0,1,0,Wed Jan 26 15:22:56 +0000 2011,8.028834973838868e+17,"Miami Gardens, Florida",Sibir Lupus,137297,coon are,black,SibirLupus,Sun Sep 17 22:34:04 +0000 2017,@tealeafraccoon You are so silly! *Hugs the silly &amp; adorable coon* :D,243214781
2675,1,133,1263,0,0,0,Wed Aug 26 20:16:43 +0000 2009,,"Chrisman, IL",Darin Tevebaugh,578,coon are,black,teve5150,Sun Sep 17 22:28:35 +0000 2017,We are so proud of these Coon Holler Kids! https://t.co/UqUQuFozPP,69083079
2676,0,2461,3271,0,1,0,Sat Apr 25 23:59:20 +0000 2009,118845216.0,Washington DC ,Semaj,95481,coon are,black,moralesdc,Sun Sep 17 21:57:45 +0000 2017,@SheriffClarke And you are a coon!! Think about it!!,35346950
2677,0,3,75,0,1,0,Fri Jul 28 22:34:01 +0000 2017,2347049341.0,United States,Sean Fahey,33,coon are,black,d0cf0x,Sun Sep 17 21:52:36 +0000 2017,"@voxdotcom I just can't get excited when some of the best performances of the year - Michael Mckean, Justin Theroux… https://t.co/C2MTTiIE5W",891064225329709056
2678,0,10,74,0,0,1,Wed Nov 30 09:49:22 +0000 2016,,"Chicago, IL",Rahime Mcglon,3999,coon are,black,blackceo44,Sun Sep 17 20:50:49 +0000 2017,"All of the broke weird ""coon white actin sellout"" black folks in Atlanta are in the midtown and Lindbergh area today for a weird concert😂😂💯",803898707687182336
2679,0,841,793,0,1,0,Wed Jul 06 00:31:28 +0000 2011,118845216.0,Georgia,@A. I. M._Ministries,16954,coon are,black,aimministries38,Sun Sep 17 20:21:43 +0000 2017,@SheriffClarke Shut the hell up!! What are you doing to actually help the black community? You Boot licking coon! https://t.co/IlcoYxbat4,330033954
2680,0,10,74,0,0,1,Wed Nov 30 09:49:22 +0000 2016,,"Chicago, IL",Rahime Mcglon,3999,coon are,black,blackceo44,Sun Sep 17 20:14:05 +0000 2017,"funny how black folks in Atlanta try to act white talk white dress white kiss white folks asses those types of blacks are ""coon sellouts""😂😂💯",803898707687182336
2681,0,705,695,0,1,0,Wed May 20 01:51:05 +0000 2009,118845216.0,"Louisville, KY",Krystal White,61996,coon are,black,iamKwhite,Sun Sep 17 20:12:47 +0000 2017,@SheriffClarke Shut up coon . That's all you are and they still didn't want you in the WH. So you coonin harder than ever. Piece of garbage,41268368
2682,0,61,116,0,1,0,Fri May 03 02:00:15 +0000 2013,130617778.0,"Ventura, CA",Michael Texeira,2919,coon are,black,m_texeira,Sun Sep 17 19:45:51 +0000 2017,"@KeithOlbermann Sheriff Joe and Sheriff are two of a kind, Assholes. Karpernick is more of a role model than either… https://t.co/dvo0dzsHeu",1398630427
2683,0,253,85,0,1,0,Wed Feb 03 03:44:04 +0000 2016,118845216.0,"Chattanooga, TN",Egyptian-goddess,4479,coon are,black,Egyptwilliams4,Sun Sep 17 19:28:10 +0000 2017,@SheriffClarke Bitch ass coon what are you?,694728027704406016
2684,1,45,516,0,0,0,Mon Jun 05 02:16:02 +0000 2017,,"Newark, NJ",Ark Republic,259,coon are,black,ArkRepublic,Sun Sep 17 19:10:06 +0000 2017,"Written in the clause
Are coon’d expectations
To shut up &amp; play
Close eyes &amp; perform
Buck eyes, holler
Crash and ju… https://t.co/dpd4YOtsi6",871551152386711552
2685,0,373,856,0,1,0,Sun Jan 10 02:17:21 +0000 2010,63291287.0,"Riverdale, GA",Fred P Da Blessed 1,10964,coon are,black,blssedbythebest,Sun Sep 17 18:53:00 +0000 2017,@REALStaceyDash you are A COON JOKE. I hate black uppity ghetto hood niggas like you with your south Bronx ass,103451235
2686,0,261,303,0,0,0,Tue Mar 25 20:20:03 +0000 2014,,"Los Angeles, CA",ALL HAIL chief,16488,coon are,black,badthoughtsnow,Sun Sep 17 18:27:58 +0000 2017,"As soon as the coon league has games available on TV most ""POC"" are locked in and. mesmerized.",2411491802
2687,0,99,41,0,1,0,Thu Jan 15 23:39:01 +0000 2015,118845216.0,"Manhattan, NY",Oscar S. White,3507,coon are,black,oscarssowhite15,Sun Sep 17 18:12:17 +0000 2017,@SheriffClarke You coon ass n****r. Your tweets are horrendous. You don't deserve the skin you're in. Give it back.,2984752189
2688,1,1585,802,0,0,0,Tue Sep 27 00:58:25 +0000 2011,,"Atlanta, GA",Estéban,31572,coon are,black,_A_Will,Sun Sep 17 17:25:23 +0000 2017,He does this all the time and there are multiple pictures you fucking white supremacist coon. Fuck you Uncle Ruckus https://t.co/lAGAXs37Zv,380658441
2689,0,36033,29364,0,4,0,Sat Mar 05 18:47:28 +0000 2016,8.233168056073912e+17,"Ohio, USA",Mom for Trump,81778,coon are,black,StacyBrewer18,Sun Sep 17 17:13:14 +0000 2017,@ShereeW1974 @TalbertSwan @glamourizes @realDonaldTrump This fake Pastor called Terrence Williams &amp; Dr. Ben Carson… https://t.co/k54KaniODL,706189400829513728
