# favorite of tweet,# followers,# following,# of hastags,# of mentions,# retweets of tweet,account creation date,in reply to,location,name,number of account tweets,phrase,race,screen name,time,tweet,user id,Classification
0,38,180,0,1,0,Mon Sep 25 13:43:58 +0000 2017,1882225081.0,"Johns Creek, GA",Mike Balin,66,jews,jews,MikeBaline,Tue Sep 26 13:32:25 +0000 2017,@MLKstudios_ seriously matt...why u hate jews so much?  a guy goldberg beat you up as a kid?,912311718633713664,Hate speech
0,5,57,0,3,0,Sun Jan 18 12:23:38 +0000 2015,46869333.0,Israel ,yael chalaf,59,jews,jews,YaelChalaf,Tue Sep 26 13:31:35 +0000 2017,"@HagaiElAd @btselem @alwatanvoice Today, 3 jews were killed by a palestinian. R.I.P. Thought your followers should know about that.",2988478676,Hate speech
0,16898,293,0,0,0,Sat Jan 09 10:47:40 +0000 2010,,Poland,claudia,231134,jews,jews,jeromeboatengs,Tue Sep 26 13:30:20 +0000 2017,jews are so annoying especially the orthodox ones that look like clowns I’ve realized since my airport launched flights to tel aviv 😷,103242970,Hate speech
9,80,159,0,1,1,Sun Apr 16 12:36:28 +0000 2017,2843881533.0,"Madison, WI",Pizza Gator🌹,2384,jews,jews,TheGr8Aspie,Tue Sep 26 13:30:06 +0000 2017,@SaddestRobots Nazis are confusing because on the rounding up jews ones wear the same armbands as the ones im sure… https://t.co/XSJ8EB3qR8,853587896837820417,Hate speech
1,361,716,0,1,0,Sat Apr 25 08:28:47 +0000 2015,569915255.0,Nowhere,S 🇮🇱🇬🇧,903,jews,jews,smkngg,Tue Sep 26 13:24:31 +0000 2017,@abbeylinegold she wanted jews to get their own Israel in the US. Basically a final solution type idea,3204646744,Hate speech
0,509,494,0,2,0,Wed Oct 05 12:25:23 +0000 2011,315779591.0,Scotland,Mike Haseler,27081,jews,jews,scotpolitik,Tue Sep 26 13:21:57 +0000 2017,"@LahavHarkov @MendyWax They have the more right to the land through their forefathers and mothers than foreign ""jews"".",385390424,Hate speech
0,285,803,0,0,0,Sun Dec 11 07:11:48 +0000 2016,,Metro DC,Amitai,3942,jews,jews,MildManifesto,Tue Sep 26 13:18:21 +0000 2017,"liberal *through tears*: ""you can't just dismiss a two state solution!!!!!!!!! we support jews!!! ughh!!!""",807845319698513921,Hate speech
2,981,444,0,2,0,Thu Mar 09 20:10:23 +0000 2017,584383272.0,Vinland,txiki,3008,jews,jews,LauburuXarma,Tue Sep 26 13:12:16 +0000 2017,"@BlueballsNina @LauburuCross And probably gave it to jews, it wouldn't surprised me as did that with kars4kids",839931392456855553,Hate speech
1,3830,3869,5,0,0,Fri Oct 29 18:21:44 +0000 2010,,Toronto,Ugly Hockey Sweater,26724,jews,jews,Hockey_Sweater,Tue Sep 26 13:11:30 +0000 2017,What does #AnneFrank have to do with South Asians making out with 14-year-olds? https://t.co/kgmKZ3w2Qn #jews #tdsb #justintrudeau #cdnpoli,209693045,Hate speech
0,70,222,0,2,0,Sat Mar 04 18:24:36 +0000 2017,8.419931459695944e+17,"California, USA",#smokeweedeveryday,2703,jews,jews,Ralf05778852,Tue Sep 26 13:07:35 +0000 2017,@Revanchist_III @TylerPreston20 In that case jews are goblins.,838092831310807040,Hate speech
0,813,2311,0,0,0,Sun Apr 19 06:31:42 +0000 2009,,bronx ny,Black Own Radio,21216,jews,jews,BLACKOWNRADIO,Tue Sep 26 13:07:14 +0000 2017,we need to talk bout dre beating women need to talk bout why a black man would sign a bill putting fagots in the same power seat as jews,33149639,Hate speech
0,2853,5001,0,2,0,Wed Oct 14 04:12:03 +0000 2009,7.369591361648067e+17,"North Carolina, USA",Mike McIntosh,3053,jews,jews,MikeRock09,Tue Sep 26 13:07:13 +0000 2017,@JacobAWohl @realDonaldTrump tRump and his supporters should be repealed and replaced. Replace you all with jews. lol,82273208,Hate speech
0,2704,4947,2,0,0,Mon Jul 21 05:24:18 +0000 2014,,"New York, NY",SHTICKLER,35265,jews,jews,shtickler,Tue Sep 26 13:06:18 +0000 2017,New York's Hottest Indie Theater Show is About a Found Recording of a Jewish Family from the 1950s: https://t.co/9RGdGpZyf0 #jews #jewishl…,2664988844,Hate speech
2,693,1313,0,2,0,Sat Aug 01 19:39:00 +0000 2015,34652070.0,"Los Angeles, California",Pamela Gayle Johnson,1243,hebrew,jews,aleph_amela,Sun Sep 24 20:10:42 +0000 2017,"@seahawksPR @christinnyc I think you lack logic: Everyone born with straight hair is ancestrally hebrew, thus, ance… https://t.co/w416HiFstD",3303628250,Hate speech
0,6,35,0,1,0,Fri Jul 11 06:16:36 +0000 2014,44054652.0,"Round Rock, Texas",Bloozbee,161,heeb,jews,bloozby,Mon Sep 25 11:47:38 +0000 2017,"@ChrisRGun yo you filthy heeb, I'd be more than happy to voice paul on a regular basis for absolutely free. HMU and I'll suck that dick.",2616800006,Hate speech
1,88,257,0,1,0,Thu Sep 14 10:42:57 +0000 2017,8.479495823697715e+17,"Washington, DC",Ari Coinblatt,425,heeb,jews,Coinblatt,Fri Sep 22 22:14:06 +0000 2017,@RippersZipper That's one patriotic heeb. Us Jews are American as apple pie,908279897692483586,Hate speech
0,7,117,0,1,0,Sat Aug 26 04:36:00 +0000 2017,29417304.0,United States,Wet Skrop,46,kike,jews,WetSkrop,Tue Sep 26 13:27:37 +0000 2017,"@deray Yeah, and Obama is a faggot nigger kike too!",901302182611492864,Hate speech
0,699,198,0,0,1,Thu Nov 29 15:06:04 +0000 2012,,south tx,Bruno,20102,kike,jews,ivanlatinb,Tue Sep 26 04:00:20 +0000 2017,I miss my nigga kike :/,978528308,Hate speech
10,1069,3894,1,0,3,Tue Aug 29 21:36:50 +0000 2017,,West Texas,WHITE POWER,281,kike,jews,Son_Of_Odin1488,Tue Sep 26 00:58:10 +0000 2017,"I've been drinking, and I feel like saying kike and nigger to the public. Kike and Nigger. #whitepower Motherfucking WHITE POWER!",902646246736670720,Hate speech
0,37,64,0,0,1,Thu Jul 06 20:32:19 +0000 2017,,"Wisconsin, USA",PROUD AMERICAN 🇺🇸,2291,kike,jews,VinsmokeWho,Mon Sep 25 01:40:58 +0000 2017,"You just blew a kiss, you're a faggot. But worse, a kike. Oy vey https://t.co/mrNyYYnHuS",883061065571065856,Hate speech
0,111,169,0,3,0,Sat Jul 14 07:47:16 +0000 2012,2996485434.0,Home,Courgette man,4529,kike,jews,MounirTweest,Sun Sep 24 20:57:11 +0000 2017,"@laurelaiissexy @stertwits @Drommels_YT Disgusting. Off yourself, you fucking degenerate kike puppet.",635206207,Hate speech
0,21,56,0,2,0,Thu Oct 06 01:41:43 +0000 2016,19877186.0,"Cincinnati, OH",Dr. D,1203,kike,jews,OccEnvDoc65,Sat Sep 23 19:30:15 +0000 2017,"@chelseahandler @realDonaldTrump No, ship your commie kike ass to NK. U will be machine-gunned, then whatever is le… https://t.co/uTkVt0ANcB",783844652189356032,Hate speech
0,28,72,0,1,0,Sat Aug 20 02:07:31 +0000 2016,47448886.0,Scotland,Alt Right Scot,115,kike,jews,WhiteEagle91,Sat Sep 23 18:40:31 +0000 2017,@JeffreyGoldberg anti white kike piece of filth,766818917813592064,Hate speech
0,28,72,0,1,0,Sat Aug 20 02:07:31 +0000 2016,47448886.0,Scotland,Alt Right Scot,115,kike,jews,WhiteEagle91,Sat Sep 23 18:37:10 +0000 2017,@JeffreyGoldberg shut up you fucking kike,766818917813592064,Hate speech
1,74,202,0,1,0,Mon Jan 25 16:45:17 +0000 2016,344899215.0,North America,Matthew Blackwell,811,kike,jews,memefiend2,Sat Sep 23 01:38:58 +0000 2017,"@GarySpedding So if I tell you to shut the fuck up you white kike, that's not racism? Asking for a friend",4846128982,Hate speech
0,2226,5000,0,0,1,Fri Oct 28 14:19:14 +0000 2016,,"California, USA",BlueDogDemocrats,29640,kike,jews,blue_democrats,Fri Sep 22 16:08:39 +0000 2017,is it acceptable for a black artist to sing devil white jew or kike? https://t.co/k3jMHmLo8s https://t.co/qlmZ6iTfuY https://t.co/gbmIcEr90F,792007820782673921,Hate speech
29,565,1116,0,3,28,Fri Sep 16 02:48:56 +0000 2016,7.968288983361331e+17,United States,LonestarGOP,3542,kike,jews,ScapGoatConserv,Fri Sep 22 04:18:56 +0000 2017,"@_Annaa_Bee_ @PunishedMcCall @JackPosobiec When u call a Jew a ""kike"" repeatedly &amp; tell him to go back to Israel th… https://t.co/B46a28iRtV",776613809611878400,Hate speech
1,1376,1999,0,4,0,Wed Dec 19 18:06:21 +0000 2012,391505469.0,United States of America,🇺🇸 Nick 🇷🇺,20874,kike,jews,BalzToTheWall86,Fri Sep 22 02:21:10 +0000 2017,"@LotteLDN @ISauceGodI @_nt23_ @piersmorgan Shit people can say whatever the fuck they want. Cracker, nigger, kike,… https://t.co/tzemoW9JqN",1022583368,Hate speech
0,109,122,0,2,0,Wed Mar 22 19:30:38 +0000 2017,7.42749379623166e+17,"Yuma, Arizona",Soldado de Aztlan,7209,kike,jews,SoldadoAztlan,Fri Sep 22 01:01:01 +0000 2017,@irmahinojosa_ @bakedalaska The poison is double. A faggot &amp; a kike. There is a reason why people hate both of those groups.,844632428496875520,Hate speech
0,67,254,0,2,0,Tue Sep 20 14:32:02 +0000 2016,750884101.0,East of Eden,Undertoad80,8834,kike,jews,undertoad80,Thu Sep 21 22:36:50 +0000 2017,"@ThemichaelNY @RebeccaCNReid Can he say jig/spade/shine/slope/slant/gook/beaner/honky/kike/etc.? If you say, no, yo… https://t.co/lwX6NDNM8v",778240303522156544,Hate speech
1,1191,1284,0,2,1,Thu Nov 07 21:31:14 +0000 2013,2691318257.0,"Houston, TX",october 6th,12160,kike,jews,bigmamag98,Thu Sep 21 21:20:14 +0000 2017,"@villafrancoale2 @papii_kike Well you were born first and I was born second , first is the worst and second is the best 😛",2180891750,Hate speech
2,486,210,0,1,0,Sun May 18 18:18:29 +0000 2014,9.04936595131818e+17,bob,fusil d'tradition,56188,kike,jews,MaceptenZXD,Thu Sep 21 18:42:12 +0000 2017,@x88maymay88x nigga the code for kike is skype not k1ke,2505163262,Hate speech
1,1222,1926,0,3,0,Tue Jul 22 15:04:17 +0000 2014,4107626825.0,"Akron, Ohio",Rick Wright,38084,kike,jews,RikkuCruel69,Thu Sep 21 13:40:58 +0000 2017,@WalterYurkiw @1BertGotti @mikey__reilly We shouldn't be. It's as offensive as wetback or kike. Properly raised peo… https://t.co/4ToxIZTspz,2669687491,Hate speech
0,538,854,0,1,0,Sun Oct 25 08:53:41 +0000 2015,1594870032.0,Australia,natalie 🌸,8174,kike,jews,aesthetic_puta,Thu Sep 21 05:50:28 +0000 2017,@OGcumshot1 happy birthday kike whore,4011536772,Hate speech
0,45,390,0,1,0,Sat Dec 26 03:59:32 +0000 2015,4652975418.0,"Hopewell, VA",rick,2292,kike,jews,Skeleshakes,Thu Sep 21 02:49:48 +0000 2017,"@Reverecherecher they always resort to calling me a racist trump supporter or a communist ""jew kike"" it gets extremely annoying.",4652975418,Hate speech
0,2,6,0,1,0,Wed Nov 09 20:11:05 +0000 2016,954124423.0,"Texas, USA",John,20,kike,jews,John_T_Lorhman,Thu Sep 21 02:40:03 +0000 2017,"@AmyMek if they wanted to assimilate, they wouldn't be celebrating this kike JEW year",796445021335474176,Hate speech
1,390,292,0,0,0,Tue Apr 19 23:57:42 +0000 2016,,"Oak Cliff, Dallas",papa jon,6836,kike,jews,lil_jonners,Wed Sep 20 21:29:16 +0000 2017,boutta wait 6 hours for a 20 min haircut fuckin around with this nigga kike,722574929053360128,Hate speech
31,61986,3195,0,0,2,Fri Jan 16 18:25:10 +0000 2009,19078594.0,"Philadelphia, PA",Scott Weinberg,134493,kike,jews,scottEweinberg,Wed Sep 20 15:34:29 +0000 2017,"Imagine being an open and outspoken Jew-hater but still not having the courage to type out the word ""kike."" So you're hateful AND craven.",19078594,Hate speech
0,5,53,0,2,0,Mon Aug 15 12:27:35 +0000 2016,8.357112255227003e+17,"Waterloo, NY",Marvin Burkholder,1113,kike,jews,Awakening950,Wed Sep 20 14:13:48 +0000 2017,@TheHangingChads @RisenCoach Ugly kike+ugly gook I shudder at the thought of what this union will produce.,765163023057162240,Hate speech
0,160,333,0,0,0,Mon May 12 18:35:54 +0000 2014,2491806150.0,NC ,Chris Meekins,5641,kike,jews,dawan_anonly,Tue Sep 19 15:16:59 +0000 2017,Idk to many Jewish people that took kike back or Hispanics that took spic back.,2491806150,Hate speech
2,973,2583,0,1,0,Wed Feb 29 18:23:27 +0000 2012,8.752596690940846e+17,Big Rock Candy Mountain,wolf bluntzer🌶️,19207,kike,jews,nemoklatura,Tue Sep 19 02:43:29 +0000 2017,"@DeathByCapital this one scrub called me ""The Jew with pronouns"" and I actually got called a kike today lmao",509088568,Hate speech
0,8,29,0,2,0,Mon Aug 07 21:10:00 +0000 2017,18643437.0,"Houston, TX",Nate,273,kike,jews,NateHiggers14Tx,Mon Sep 18 23:21:02 +0000 2017,@PrisonPlanet @RealAlexJones Fuckin Jew kike,894666960537100288,Hate speech
0,2554,4084,1,1,1,Tue Mar 17 16:03:21 +0000 2009,,"Chicago, IL",Sarah Litsa Press,6745,kike,jews,spressto,Mon Sep 18 18:09:06 +0000 2017,This is nice compared to the #MAGA sometimes fun sometimes nightmareish @getongab. No one has called me a kike whore yet. Quite refreshing.,24903402,Hate speech
1,981,444,0,2,0,Thu Mar 09 20:10:23 +0000 2017,8.399313924568556e+17,Vinland,txiki,3008,kike,jews,LauburuXarma,Sun Sep 17 22:13:02 +0000 2017,"@LauburuCross @DefendEvropa https://t.co/PmTgfbvrcq
This kike praising article they have... compare jew alt-lite hero Pinochet to....",839931392456855553,Hate speech
4,3632,2136,0,7,0,Wed Aug 31 15:35:36 +0000 2011,360911498.0,the moon ,pope peroni,98824,yid,jews,rudeboyspurs,Wed Sep 20 20:58:24 +0000 2017,@Robtheyid69 @Simmo198133 @rickyyiddo3 @YOUNEEK_YID @andykenny77 @thfcire @carys1112 That little fucka is pure filth  rob ..😍😍😍,365517799,Hate speech
0,138,301,0,1,0,Mon Mar 30 11:27:30 +0000 2009,20093413.0,"Newport, South Wales",Jason Quinney ➳,546,yid,jews,Quininho09,Tue Sep 19 21:28:29 +0000 2017,@MrDtAFC Fuck me im a die hard yid but this is embarrassing 🙈🙈,27619952,Hate speech
1,645,940,0,2,0,Wed May 27 18:08:30 +0000 2009,47659350.0,Weymouth,Gary Harvey,3991,yid,jews,Gaz_THFC,Tue Sep 19 17:55:51 +0000 2017,"@Coral @Nathan_Rodd I'm a yid, but where the hell is Henry and Bergkamp? How can Aguero and Jesus be here. Fuck off Coral you're drunk",42939423,Hate speech
0,1651,2188,0,1,0,Sat Dec 24 18:49:08 +0000 2011,3518486666.0,"Largo, Florida",Monica,8293,muslim,muslim,vanjaguar1996,Tue Sep 26 16:48:22 +0000 2017,@GartrellLinda they want a muslim takeover and all whites dead. smh Never gonna happen we will fight!,445694963,Hate speech
1,8084,8697,1,0,0,Tue Apr 09 19:08:30 +0000 2013,,North America,Roger Parisee,186916,muslim,muslim,Rparisee,Tue Sep 26 16:45:13 +0000 2017,https://t.co/sCNSQTgnon #FoxNews US should stop billions going to this ugly muslim country! Liars and backstabbers!!,1339944438,Hate speech
0,85,32,1,0,1,Sat Aug 16 18:24:53 +0000 2014,,"Los Angeles, CA",Ben Mimay,2631,muslim,muslim,benmimay,Tue Sep 26 16:32:00 +0000 2017,muslim country...is normal #azerbaijan https://t.co/gO8qSkKHPH,2737786518,Hate speech
0,954,1183,0,2,0,Mon Feb 29 21:05:47 +0000 2016,9.118388143306097e+17,"Houston, TX",3 Pillars of AA,9848,muslim,muslim,3AnarchyPillars,Tue Sep 26 16:27:31 +0000 2017,"@Muslim_UK @NoMoreLying1 Love it when muslims pull the ""white guys kills people too!"" Card. Ya, except your peeps d… https://t.co/XJyVAunNF2",704412271837982720,Hate speech
0,416,431,0,3,0,Mon Aug 21 04:50:32 +0000 2017,25073877.0,"Denver, CO",Jimmy the Stoner,398,muslim,muslim,buildthatwall45,Tue Sep 26 16:19:22 +0000 2017,"@realDonaldTrump @foxandfriends This is your fault @BarackObama He's dead because of you, you muslim sack of shit.… https://t.co/PoEy48Kr0n",899493900338855936,Hate speech
0,3308,4221,0,0,0,Wed Oct 19 19:55:39 +0000 2011,,Quebec,Lori King,337987,muslim,muslim,1loriking,Tue Sep 26 16:12:40 +0000 2017,"I'm domestic abuse survivor.  No muslim man ever hit me,no man of colour ever tried to rape me,unlike the white parks worker, malcolm can FO",394245906,Hate speech
0,13,67,0,1,0,Thu Sep 14 10:12:04 +0000 2017,956438292.0,Lebanon,bi aaytule banyo,560,muslim,muslim,harmonizerdoll,Tue Sep 26 16:08:44 +0000 2017,@joniturnerlaw Im muslim and this is the most stupid bullshit ever. Like dude get the fuck down what are you doing on the damn car.,908272124820967425,Hate speech
8,5297,488,0,0,6,Thu Jan 05 03:58:04 +0000 2017,,"Chicago, IL",Indivisible Chicago,6398,muslim,muslim,IndivisibleChi,Tue Sep 26 16:08:18 +0000 2017,You know what would kill the muslim ban? A wave election in #2018 and #2020 https://t.co/RUo4xiWdGG,816856262751064064,Hate speech
0,9302,144,1,1,0,Tue Jul 30 21:59:10 +0000 2013,1367531.0,"Bellingham, MA",Mike,4094,muslim,muslim,BostonHam14,Tue Sep 26 16:05:37 +0000 2017,@FoxNews More of those tolerant #muslim countries,1633889154,Hate speech
0,220,194,0,0,0,Tue Aug 14 14:41:46 +0000 2012,,"New York, New York ",🎏rmd,4684,muslim,muslim,ryduchene,Tue Sep 26 16:03:20 +0000 2017,yall get mad about a muslim praying on a street but still taunt the country that has enough nuclear weapons for a mass extinction,757279232,Hate speech
0,719,1038,0,5,0,Sat Apr 06 06:26:59 +0000 2013,8.936896461016924e+17,mn,Derek Hanson,3934,muslim,muslim,derekhanson75,Tue Sep 26 15:53:54 +0000 2017,@NewsySusie @MayorHodges @GovMarkDayton @Vikings @NFL One of Betsy muslim cops killed this women who called the cop… https://t.co/a471amsdMK,1330869787,Hate speech
0,8,117,0,0,0,Sun Sep 24 14:55:16 +0000 2017,,"Arizona, USA",michael,4,muslim,muslim,michael09853833,Tue Sep 26 15:39:58 +0000 2017,The rohingya muslim myanmar every day kill https://t.co/BJB6jBTL0S,911967274470277121,Hate speech
0,804,584,0,2,0,Fri Jan 11 02:09:22 +0000 2013,8.233351583506842e+17,Toronto Canada,buckman,57090,muslim,muslim,WANGNGEO,Tue Sep 26 15:34:24 +0000 2017,"@MorattiJ @BillTufts Muslims dont work, forgot?  Alberta is the  LIBERALS future planned pakistani  muslim colony?  Anyway not a chance",1078257860,Hate speech
0,277,314,0,2,0,Thu Jun 23 00:26:52 +0000 2016,989119488.0,USA,Mike Saba,2261,towel-head,muslim,mike_saba6,Thu Sep 21 18:28:03 +0000 2017,@USAAssociation @hrenee80 To the towel-head leader of Iran. Go Fu@k Yourself!,745775093318459393,Hate speech
0,6,58,0,2,0,Thu Jul 06 02:46:15 +0000 2017,1063631456.0,"Texas, USA",Adam Ramirez,91,sand nigger,muslim,AdamTexas11,Tue Sep 26 06:04:54 +0000 2017,"@fleastinkman2 @DrDavidDuke Asian from India, not a middle eastern ""sand nigger"".😂😂😂😂 go sit own Crispy Colon",882792781164445696,Hate speech
0,1502,771,0,1,0,Sat Dec 24 17:49:57 +0000 2011,8.338631284882432e+17,"College Station, TX",lil big boy,105648,sand nigger,muslim,holupbigbaby,Tue Sep 26 00:51:16 +0000 2017,@greekforgift (if an arab is a sand nigger does that mean a mexican is a sea nigger?),445659552,Hate speech
0,244,245,0,1,0,Sat Sep 03 04:21:40 +0000 2016,813286.0,"California, USA",Kara Kampfer,619,sand nigger,muslim,ValkyriePatriot,Mon Sep 25 19:17:13 +0000 2017,@BarackObama Shut the fuck Kenyan fun boy puppet wanna be dictator We all know you're a Muslim sand nigger and not… https://t.co/s7lHiPawKG,771926108677795841,Hate speech
0,43,95,0,1,0,Thu Mar 12 10:38:20 +0000 2015,8.906068777924567e+17,Australia,Bais Ibrahim,464,sand nigger,muslim,BaisAzadi,Mon Sep 25 16:41:44 +0000 2017,@Jamal_Al_Iraqi i'm just glad i'm not iraqi.. the whole world looks down on youse. forever an invading sand nigger.… https://t.co/BQgXbz6pOH,3074965182,Hate speech
0,43,95,0,1,0,Thu Mar 12 10:38:20 +0000 2015,8.906068777924567e+17,Australia,Bais Ibrahim,464,sand nigger,muslim,BaisAzadi,Mon Sep 25 16:37:36 +0000 2017,@Jamal_Al_Iraqi you're the idiot who can't form a sentence haha. typical iraqi illiterate sand nigger.,3074965182,Hate speech
1,815,408,0,2,0,Thu Sep 20 06:47:07 +0000 2012,305932724.0,"Queens, NY",TOO MUCH SAUCE,21575,sand nigger,muslim,PmL_Wargwa,Mon Sep 25 00:27:39 +0000 2017,@Hypotonik @Gewnzi Chicken over rice then u sand nigger,834944234,Hate speech
1,466,224,0,0,3,Sun May 21 17:05:07 +0000 2017,,"Yankee Bred, Yaad Blood",Pootie Tang 🇯🇲,4126,sand nigger,muslim,oxtailmami,Sun Sep 24 23:07:05 +0000 2017,"Everyone wants to go to Dubai but y’all call every middle eastern person and Muslim a terrorist, or the ever so eloquent “sand nigger”",866339081357320192,Hate speech
0,1180,190,0,0,1,Thu Mar 19 14:57:59 +0000 2009,,"New York, NY",Clayd Yila,72395,sand nigger,muslim,ClaydYila,Sun Sep 24 22:50:30 +0000 2017,"dying at her abbreviating ""sand nigger"" as if SN is common jargon or twitter lingo https://t.co/dielQ7oJIZ",25310766,Hate speech
0,634,1030,0,1,0,Fri Mar 18 23:51:46 +0000 2011,7.958391688279532e+17,"Brooklyn, NY",Nolan Winchester,12972,sand nigger,muslim,NYalliance,Sun Sep 24 22:41:31 +0000 2017,@XoCheapy I swear to god im calling somebody a sand nigger the next time they get me tight,268531304,Hate speech
